opinion_param_1,opinion_param_2,msg_param,full_memory_time,proba_stab,avg_stab_time,std_stab_time,proba_no_stab,proba_consensus,proba_unipolarisation,proba_bipolarisation
1,1,0.01,6,1.0,18.4,3.583294573433783,0.0,0.0,0.0,1.0
1,1,0.05,4,1.0,16.3,3.4655446902326914,0.0,0.0,0.0,1.0
1,1,0.1,4,1.0,16.1,4.459820624195552,0.0,0.0,0.0,1.0
1,1,0.2,7,1.0,17.3,5.060632371551998,0.0,0.0,0.0,1.0
1,1,0.5,4,1.0,17.1,2.844292530665579,0.0,0.0,0.0,1.0
0.01,0.01,0.001,4,1.0,19.3,6.986415389883428,0.0,0.0,0.0,1.0
0.01,0.01,0.01,4,1.0,17.5,4.674398357008098,0.0,0.0,0.0,1.0
0.01,0.01,0.05,5,1.0,18.6,5.2,0.0,0.0,0.0,1.0
0.01,0.01,0.1,4,1.0,16.5,3.3541019662496847,0.0,0.0,0.0,1.0
0.01,0.01,0.2,5,1.0,19.3,5.9506302187247355,0.0,0.0,0.0,1.0
0.01,0.01,0.5,4,1.0,17.1,3.23882694814033,0.0,0.0,0.0,1.0
0.02,0.02,0.001,5,1.0,15.5,3.170173496829472,0.0,0.0,0.0,1.0
0.02,0.02,0.01,6,1.0,16.7,4.69148164229596,0.0,0.0,0.0,1.0
0.02,0.02,0.05,5,1.0,19.3,4.754997371187496,0.0,0.0,0.0,1.0
0.02,0.02,0.1,5,1.0,18.9,6.487680633323437,0.0,0.0,0.0,1.0
0.02,0.02,0.2,5,1.0,16.2,3.9446165846632044,0.0,0.0,0.0,1.0
0.02,0.02,0.5,5,1.0,16.3,3.769615364994153,0.0,0.0,0.0,1.0
0.05,0.05,0.001,4,1.0,18.3,5.984145720150872,0.0,0.0,0.0,1.0
0.05,0.05,0.01,4,1.0,18.8,5.564171097297422,0.0,0.0,0.0,1.0
0.05,0.05,0.05,4,1.0,17.5,3.9560080889704965,0.0,0.0,0.0,1.0
0.05,0.05,0.1,4,1.0,16.3,3.9,0.0,0.0,0.0,1.0
0.05,0.05,0.2,4,1.0,18.5,5.123475382979799,0.0,0.0,0.0,1.0
0.05,0.05,0.5,7,1.0,16.5,4.177319714841085,0.0,0.0,0.0,1.0
0.1,0.1,0.001,3,1.0,18.7,6.573431371817919,0.0,0.0,0.0,1.0
0.1,0.1,0.01,7,1.0,16.3,4.648655719667783,0.0,0.0,0.0,1.0
0.1,0.1,0.05,5,1.0,16.7,4.473253849269009,0.0,0.0,0.0,1.0
0.1,0.1,0.1,6,1.0,17.1,3.78021163428716,0.0,0.0,0.0,1.0
0.1,0.1,0.2,4,1.0,17.7,5.367494760127856,0.0,0.0,0.0,1.0
0.1,0.1,0.5,5,1.0,15.0,3.6606010435446255,0.0,0.0,0.0,1.0
0.2,0.2,0.001,5,1.0,15.5,3.138470965295043,0.0,0.0,0.0,1.0
0.2,0.2,0.01,5,1.0,19.1,4.459820624195552,0.0,0.0,0.0,1.0
0.2,0.2,0.05,4,1.0,16.3,5.916924876994806,0.0,0.0,0.0,1.0
0.2,0.2,0.1,4,1.0,15.9,4.437341546466758,0.0,0.0,0.0,1.0
0.2,0.2,0.2,7,1.0,19.4,3.6386810797320503,0.0,0.0,0.0,1.0
0.2,0.2,0.5,5,1.0,18.5,6.135959582656978,0.0,0.0,0.0,1.0
0.5,0.5,0.001,4,1.0,16.9,6.155485358604957,0.0,0.0,0.0,1.0
0.5,0.5,0.01,4,1.0,15.4,2.5377155080899043,0.0,0.0,0.0,1.0
0.5,0.5,0.05,4,1.0,18.2,3.9191835884530843,0.0,0.0,0.0,1.0
0.5,0.5,0.1,4,1.0,18.3,4.859012245302536,0.0,0.0,0.0,1.0
0.5,0.5,0.2,4,1.0,17.0,4.560701700396552,0.0,0.0,0.0,1.0
0.5,0.5,0.5,4,1.0,19.4,6.887670143089026,0.0,0.0,0.0,1.0
1,1,0.001,6,1.0,17.5,4.631414470763764,0.0,0.0,0.0,1.0
1,1,0.01,6,1.0,15.6,4.903060268852505,0.0,0.0,0.0,1.0
1,1,0.05,7,1.0,18.1,8.067837380611982,0.0,0.0,0.0,1.0
1,1,0.1,7,1.0,15.9,2.8792360097775944,0.0,0.0,0.0,1.0
1,1,0.2,4,1.0,17.7,4.473253849269008,0.0,0.0,0.0,1.0
1,1,0.5,4,1.0,14.9,3.9862262855989496,0.0,0.0,0.0,1.0
0.01,0.01,0.001,4,1.0,20.0,3.687817782917155,0.0,0.0,0.0,1.0
0.01,0.01,0.01,5,1.0,18.1,2.947880594596735,0.0,0.0,0.0,1.0
0.01,0.01,0.05,4,1.0,16.8,3.370459909270543,0.0,0.0,0.0,1.0
0.01,0.01,0.1,6,1.0,15.5,3.2939338184001206,0.0,0.0,0.0,1.0
0.01,0.01,0.2,4,1.0,17.7,3.4365680554879163,0.0,0.0,0.0,1.0
0.01,0.01,0.5,6,1.0,17.2,5.775811631277461,0.0,0.0,0.0,1.0
0.02,0.02,0.001,4,1.0,15.8,3.8418745424597094,0.0,0.0,0.0,1.0
0.02,0.02,0.01,4,1.0,17.1,3.7,0.0,0.0,0.0,1.0
0.02,0.02,0.05,4,1.0,17.5,4.031128874149275,0.0,0.0,0.0,1.0
0.02,0.02,0.1,5,1.0,16.4,3.4985711369071804,0.0,0.0,0.0,1.0
0.02,0.02,0.1,5,1.0,16.4,3.4985711369071804,0.0,0.0,0.0,1.0
0.02,0.02,0.2,5,1.0,17.6,6.232174580353154,0.0,0.0,0.0,1.0
0.02,0.02,0.5,5,1.0,17.1,5.734980383575866,0.0,0.0,0.0,1.0
0.05,0.05,0.001,4,1.0,18.2,3.9191835884530852,0.0,0.0,0.0,1.0
0.05,0.05,0.01,5,1.0,18.0,4.58257569495584,0.0,0.0,0.0,1.0
0.05,0.05,0.05,5,1.0,16.4,4.8,0.0,0.0,0.0,1.0
0.05,0.05,0.1,5,1.0,16.8,4.894895300208167,0.0,0.0,0.0,1.0
0.05,0.05,0.2,5,1.0,18.2,4.48998886412873,0.0,0.0,0.0,1.0
0.05,0.05,0.5,7,1.0,18.1,6.394528911499267,0.0,0.0,0.0,1.0
0.1,0.1,0.001,5,1.0,16.9,4.346262762420146,0.0,0.0,0.0,1.0
0.1,0.1,0.01,4,1.0,16.5,4.695742752749559,0.0,0.0,0.0,1.0
0.1,0.1,0.05,5,1.0,16.2,3.2186953878862163,0.0,0.0,0.0,1.0
0.1,0.1,0.1,7,1.0,16.5,4.364630568559039,0.0,0.0,0.0,1.0
0.1,0.1,0.2,4,1.0,16.3,3.8223029707232783,0.0,0.0,0.0,1.0
0.1,0.1,0.5,7,1.0,17.6,3.49857113690718,0.0,0.0,0.0,1.0
0.2,0.2,0.001,5,1.0,15.2,2.1354156504062622,0.0,0.0,0.0,1.0
0.2,0.2,0.01,5,1.0,16.6,4.608687448721165,0.0,0.0,0.0,1.0
0.2,0.2,0.05,6,1.0,16.0,3.3466401061363023,0.0,0.0,0.0,1.0
0.2,0.2,0.1,5,1.0,17.7,5.3113086899558,0.0,0.0,0.0,1.0
0.2,0.2,0.2,4,1.0,15.2,3.370459909270543,0.0,0.0,0.0,1.0
0.2,0.2,0.5,4,1.0,16.9,3.6999999999999997,0.0,0.0,0.0,1.0
0.5,0.5,0.001,5,1.0,17.9,3.3301651610693423,0.0,0.0,0.0,1.0
0.5,0.5,0.01,4,1.0,18.0,6.244997998398398,0.0,0.0,0.0,1.0
0.5,0.5,0.05,5,1.0,17.8,4.237924020083418,0.0,0.0,0.0,1.0
0.5,0.5,0.1,5,1.0,15.4,4.521061822182927,0.0,0.0,0.0,1.0
0.5,0.5,0.2,5,1.0,16.4,4.363484845854286,0.0,0.0,0.0,1.0
0.5,0.5,0.5,5,1.0,17.7,4.337049688440288,0.0,0.0,0.0,1.0
1,1,0.001,5,1.0,16.4,4.454211490264018,0.0,0.0,0.0,1.0
1,1,0.01,6,1.0,15.8,4.093897898091744,0.0,0.0,0.0,1.0
1,1,0.05,4,1.0,18.0,5.422176684690384,0.0,0.0,0.0,1.0
1,1,0.1,6,1.0,16.8,4.534313619501853,0.0,0.0,0.0,1.0
1,1,0.2,5,1.0,17.9,4.928488612140643,0.0,0.0,0.0,1.0
1,1,0.5,5,1.0,17.2,4.019950248448356,0.0,0.0,0.0,1.0
